1,0.163074998,0.23822486,0.032258637,0.032258637,0.041172339,0.063671527,0.144176356,0.022082402,0.041172339,0.163074998,0.304051121,0.304051121,0.304051121,0.054521373,0.193613418,0.041172339,0.142026452,0.193613418,0.193613418,0.032258637,0.304051121,0.23822486,0.163074998,0.193613418,0.041172339,0.041172339,0.022082402,0.304051121,0.193613418,0.032258637,0.163074998,0.041945966,0.032258637,0.243677156,0.193613418,0.032258637,0.193613418,0.193613418,0.23822486,0.041172339,0.23822486,0.304051121,0.193613418,0.026217688,0.036922976,0.681647619,0.032258637,0.026217688,0.026217688,0.022082402,0.026217688,0.032258637,0.041172339,0.193613418,0.23822486,0.163074998,0.107359913,0.041172339,0.304051121,0.032258637
0.163074998,1,0.206873557,0.028013277,0.028013277,0.036761943,0.053628691,0.125202196,0.018021641,0.036761943,0.133086931,0.271481054,0.271481054,0.424592019,0.049857993,0.163074998,0.036761943,0.112414826,0.163074998,0.163074998,0.028013277,0.271481054,0.206873557,0.133086931,0.163074998,0.036761943,0.036761943,0.018021641,0.271481054,0.163074998,0.028013277,0.133086931,0.038443795,0.028013277,0.222834703,0.163074998,0.028013277,0.163074998,0.255046685,0.206873557,0.036761943,0.206873557,0.271481054,0.163074998,0.022082402,0.032999751,0.163074998,0.028013277,0.022082402,0.022082402,0.018021641,0.022082402,0.028013277,0.036761943,0.163074998,0.206873557,0.133086931,0.101626678,0.036761943,0.271481054,0.028013277
0.23822486,0.206873557,1,0.03846223,0.03846223,0.047619921,0.078342404,0.17190262,0.028013277,0.047619921,0.206873557,0.549999175,0.549999175,0.351665478,0.061343273,0.23822486,0.047619921,0.289757968,0.372579866,0.372579866,0.03846223,0.351665478,0.284037401,0.206873557,0.23822486,0.047619921,0.047619921,0.028013277,0.351665478,0.23822486,0.03846223,0.206873557,0.047041171,0.03846223,0.274166874,0.23822486,0.03846223,0.23822486,0.23822486,0.444229946,0.047619921,0.284037401,0.351665478,0.23822486,0.032258637,0.042644697,0.23822486,0.03846223,0.032258637,0.032258637,0.028013277,0.032258637,0.03846223,0.047619921,0.372579866,0.444229946,0.206873557,0.115768709,0.047619921,0.549999175,0.03846223
0.032258637,0.028013277,0.03846223,1,0.444229946,0.047619921,0.032258637,0.03846223,0.125202196,0.115648379,0.028013277,0.047619921,0.047619921,0.047619921,0.061343273,0.032258637,0.115648379,0.025087767,0.032258637,0.032258637,0.444229946,0.047619921,0.03846223,0.028013277,0.032258637,0.047619921,0.047619921,0.068032244,0.047619921,0.032258637,0.093408273,0.028013277,0.114242844,0.03846223,0.061343273,0.032258637,0.03846223,0.032258637,0.032258637,0.03846223,0.115648379,0.03846223,0.047619921,0.032258637,0.078342404,0.103565692,0.032258637,0.093408273,0.078342404,0.078342404,0.068032244,0.078342404,0.093408273,0.115648379,0.032258637,0.03846223,0.028013277,0.281152579,0.115648379,0.047619921,0.093408273
0.032258637,0.028013277,0.03846223,0.444229946,1,0.047619921,0.032258637,0.03846223,0.125202196,0.115648379,0.028013277,0.047619921,0.047619921,0.047619921,0.061343273,0.032258637,0.115648379,0.025087767,0.032258637,0.032258637,0.444229946,0.047619921,0.03846223,0.028013277,0.032258637,0.047619921,0.047619921,0.068032244,0.047619921,0.032258637,0.093408273,0.028013277,0.114242844,0.03846223,0.061343273,0.032258637,0.03846223,0.032258637,0.032258637,0.03846223,0.115648379,0.03846223,0.047619921,0.032258637,0.078342404,0.103565692,0.032258637,0.093408273,0.078342404,0.078342404,0.068032244,0.078342404,0.093408273,0.115648379,0.032258637,0.03846223,0.028013277,0.281152579,0.115648379,0.047619921,0.093408273
0.041172339,0.036761943,0.047619921,0.047619921,0.047619921,1,0.041172339,0.047619921,0.036761943,0.057143926,0.036761943,0.057143926,0.057143926,0.057143926,0.071429946,0.041172339,0.057143926,0.033723621,0.041172339,0.041172339,0.047619921,0.057143926,0.047619921,0.036761943,0.041172339,0.057143926,0.138778105,0.036761943,0.057143926,0.041172339,0.047619921,0.036761943,0.054514469,0.833333028,0.071429946,0.041172339,0.047619921,0.041172339,0.041172339,0.047619921,0.057143926,0.047619921,0.057143926,0.041172339,0.041172339,0.051066946,0.041172339,0.047619921,0.041172339,0.041172339,0.036761943,0.041172339,0.047619921,0.057143926,0.041172339,0.047619921,0.036761943,0.128249503,0.057143926,0.057143926,0.047619921
0.063671527,0.053628691,0.078342404,0.032258637,0.032258637,0.041172339,1,0.078342404,0.022082402,0.041172339,0.053628691,0.099989966,0.099989966,0.099989966,0.054521373,0.063671527,0.041172339,0.046706685,0.063671527,0.063671527,0.032258637,0.099989966,0.078342404,0.053628691,0.063671527,0.041172339,0.041172339,0.022082402,0.099989966,0.063671527,0.032258637,0.053628691,0.041945966,0.032258637,0.132409048,0.063671527,0.032258637,0.063671527,0.063671527,0.078342404,0.041172339,0.078342404,0.099989966,0.063671527,0.026217688,0.036922976,0.063671527,0.032258637,0.026217688,0.026217688,0.022082402,0.026217688,0.032258637,0.041172339,0.063671527,0.078342404,0.053628691,0.107359913,0.041172339,0.099989966,0.032258637
0.144176356,0.125202196,0.17190262,0.03846223,0.03846223,0.047619921,0.078342404,1,0.028013277,0.047619921,0.125202196,0.21283189,0.21283189,0.21283189,0.061343273,0.144176356,0.047619921,0.112126961,0.144176356,0.144176356,0.03846223,0.21283189,0.17190262,0.125202196,0.144176356,0.047619921,0.047619921,0.028013277,0.21283189,0.144176356,0.03846223,0.125202196,0.047041171,0.03846223,0.708500752,0.144176356,0.03846223,0.144176356,0.144176356,0.17190262,0.047619921,0.17190262,0.21283189,0.144176356,0.032258637,0.042644697,0.144176356,0.03846223,0.032258637,0.032258637,0.028013277,0.032258637,0.03846223,0.047619921,0.144176356,0.17190262,0.125202196,0.115768709,0.047619921,0.21283189,0.03846223
0.022082402,0.018021641,0.028013277,0.125202196,0.125202196,0.036761943,0.022082402,0.028013277,1,0.089279004,0.018021641,0.036761943,0.036761943,0.036761943,0.049857993,0.022082402,0.089279004,0.015222379,0.022082402,0.022082402,0.125202196,0.036761943,0.028013277,0.018021641,0.022082402,0.036761943,0.036761943,0.043766843,0.036761943,0.022082402,0.068032244,0.018021641,0.093363502,0.028013277,0.049857993,0.022082402,0.028013277,0.022082402,0.022082402,0.028013277,0.089279004,0.028013277,0.036761943,0.022082402,0.053628691,0.080142252,0.022082402,0.068032244,0.053628691,0.053628691,0.043766843,0.053628691,0.068032244,0.089279004,0.022082402,0.028013277,0.018021641,0.246807647,0.089279004,0.036761943,0.068032244
0.041172339,0.036761943,0.047619921,0.115648379,0.115648379,0.057143926,0.041172339,0.047619921,0.089279004,1,0.036761943,0.057143926,0.057143926,0.057143926,0.071429946,0.041172339,0.138778105,0.033723621,0.041172339,0.041172339,0.115648379,0.057143926,0.047619921,0.036761943,0.041172339,0.057143926,0.057143926,0.089279004,0.057143926,0.041172339,0.115648379,0.036761943,0.132392282,0.047619921,0.071429946,0.041172339,0.047619921,0.041172339,0.041172339,0.047619921,0.138778105,0.047619921,0.057143926,0.041172339,0.099989966,0.124019726,0.041172339,0.21283189,0.099989966,0.099989966,0.089279004,0.099989966,0.115648379,0.138778105,0.041172339,0.047619921,0.036761943,0.311463078,0.138778105,0.057143926,0.115648379
