0.40397,0.38769,0.60641,0.12032,0.21534,0.35999,0.21699,0.19056,0.067012,0.19557,0.30274,0.33138,1,0.24797,0.22725,0.29763,0.2201,0.52617,0.52673,0.24715,0.35523,0.21238,0.50725,0.46716,0.44099,0.10194,0.35999,0.3498,0.46295,0.29763,0.24348,0.19971,0.15421,0.27576,0.16676,0.19443,0.21534,0.44099,0.48344,0.442,0.19557,0.32144,0.49996,0.27898,0.10473,0.19253,0.40397,0.35523,0.352,0.24026,0.20991,0.18758,0.31277,0.31753,0.41603,0.45364,0.38769,0.39554,0.2201,0.44069,0.35523
0.18426,0.2547,0.21823,0.036158,0.048315,0.084348,0.071361,0.11718,0.024603,0.049938,0.15711,0.21123,0.24797,1,0.06022,0.17065,0.053077,0.16692,0.20066,0.1541,0.066212,0.21123,0.21823,0.19152,0.189,0.037959,0.070974,0.060783,0.2534,0.17653,0.06078,0.14651,0.0435,0.056044,0.16083,0.15745,0.048315,0.189,0.41603,0.1972,0.049938,0.19446,0.24797,0.16827,0.031352,0.046899,0.18426,0.066212,0.062988,0.048691,0.042886,0.041952,0.06078,0.065542,0.16437,0.18056,0.16797,0.10653,0.053077,0.22516,0.066212
0.19426,0.19193,0.25034,0.094643,0.15763,0.25539,0.13795,0.086448,0.057163,0.14641,0.13562,0.036628,0.22725,0.06022,1,0.12377,0.16267,0.243,0.21879,0.033483,0.25034,0.036628,0.25034,0.2446,0.21879,0.46113,0.25539,0.2446,0.20271,0.12377,0.17628,0.067331,0.11695,0.19767,0.048021,0.055366,0.15763,0.21879,0.24693,0.14136,0.14641,0.12718,0.22725,0.11141,0.083037,0.14251,0.19426,0.25034,0.24693,0.17287,0.15188,0.13795,0.2222,0.22725,0.064231,0.055177,0.19193,0.29322,0.16267,0.10908,0.25034
0.22376,0.20849,0.28611,0.064761,0.11264,0.18758,0.11598,0.11449,0.035546,0.10473,0.16569,0.15294,0.29763,0.17065,0.12377,1,0.1171,0.23801,0.24241,0.10154,0.18313,0.15323,0.28611,0.24854,0.24241,0.057556,0.18758,0.17804,0.31902,0.17018,0.12682,0.11377,0.084944,0.14308,0.12543,0.12491,0.11264,0.24241,0.2638,0.20326,0.10473,0.19248,0.29763,0.16078,0.055511,0.10261,0.22376,0.18313,0.18011,0.1238,0.10755,0.097258,0.16173,0.16619,0.12491,0.13774,0.20849,0.22068,0.1171,0.2078,0.18313
0.18758,0.18538,0.24348,0.1218,0.18478,0.24824,0.13128,0.079586,0.076874,0.18008,0.12907,0.029485,0.2201,0.053077,0.16267,0.1171,1,0.23653,0.21212,0.026808,0.2775,0.029485,0.24348,0.23805,0.21212,0.077203,0.24824,0.35541,0.19557,0.1171,0.32144,0.060783,0.15034,0.19081,0.040445,0.048691,0.15076,0.21212,0.24026,0.1345,0.32169,0.12032,0.2201,0.10473,0.10577,0.1727,0.18758,0.2775,0.3717,0.1956,0.26269,0.16069,0.36737,0.40253,0.057556,0.048315,0.18538,0.50627,0.19634,0.10194,0.3955
0.35997,0.34517,0.52499,0.12323,0.23222,0.39697,0.21489,0.15258,0.063388,0.20839,0.24774,0.19683,0.52617,0.16692,0.243,0.23801,0.23653,1,0.44248,0.12523,0.39265,0.1261,0.47274,0.43631,0.40243,0.10101,0.39697,0.38772,0.41348,0.23801,0.26449,0.12958,0.16362,0.30151,0.11501,0.11964,0.23222,0.40243,0.45112,0.33641,0.20839,0.25963,0.45594,0.21662,0.10613,0.20668,0.35997,0.39265,0.38972,0.26156,0.22728,0.20115,0.34396,0.34828,0.19521,0.18728,0.34517,0.42895,0.23653,0.3217,0.39265
0.34875,0.33348,0.51771,0.11264,0.20766,0.352,0.19883,0.15624,0.059673,0.18758,0.24854,0.23914,0.52673,0.20066,0.21879,0.24241,0.21212,0.44248,1,0.16375,0.34754,0.1534,0.45053,0.41295,0.38577,0.093956,0.352,0.34246,0.48344,0.24241,0.2358,0.14551,0.14793,0.26808,0.12897,0.13921,0.20766,0.38577,0.42822,0.35329,0.18758,0.26472,0.44099,0.22376,0.097258,0.18546,0.34875,0.34754,0.34452,0.23278,0.20257,0.18011,0.30509,0.30955,0.24792,0.22326,0.41295,0.3851,0.21212,0.47094,0.34754
0.10499,0.092304,0.19706,0.019265,0.022351,0.034748,0.037261,0.075684,0.012621,0.026011,0.086962,0.2379,0.24715,0.1541,0.033483,0.10154,0.026808,0.12523,0.16375,1,0.030291,0.15213,0.12988,0.0957,0.10619,0.02297,0.031352,0.021807,0.16279,0.10303,0.025516,0.085133,0.025097,0.024314,0.12237,0.098184,0.022351,0.10619,0.11097,0.19171,0.026011,0.12533,0.16437,0.10093,0.015842,0.023886,0.10499,0.026895,0.023875,0.020245,0.017263,0.018534,0.025516,0.029973,0.15683,0.18749,0.089722,0.064446,0.026808,0.24136,0.026895
0.30509,0.30297,0.39934,0.33281,0.44179,0.40392,0.20766,0.14618,0.11838,0.24936,0.20554,0.025888,0.35523,0.066212,0.25034,0.18313,0.2775,0.39265,0.34754,0.030291,1,0.02539,0.39934,0.39411,0.34754,0.10796,0.40392,0.41412,0.31277,0.18313,0.29865,0.11052,0.20273,0.30819,0.038856,0.064761,0.2389,0.34754,0.39624,0.21076,0.24936,0.18623,0.35523,0.16173,0.13568,0.24332,0.30509,0.42681,0.41928,0.29112,0.25369,0.2307,0.37812,0.38924,0.10028,0.061633,0.30297,0.52068,0.2775,0.15076,0.42681
0.15323,0.13732,0.17741,0.02427,0.024723,0.03065,0.050791,0.10682,0.018613,0.029368,0.13654,0.21101,0.21238,0.21123,0.036628,0.15323,0.029485,0.1261,0.1534,0.15213,0.02539,1,0.17741,0.13782,0.1534,0.029032,0.030152,0.019961,0.21258,0.15323,0.025187,0.13614,0.027862,0.025011,0.1597,0.15229,0.024723,0.1534,0.1541,0.17663,0.029368,0.17675,0.21281,0.15263,0.020987,0.02633,0.15323,0.02539,0.022166,0.021633,0.019294,0.021382,0.025187,0.029949,0.15238,0.17601,0.13694,0.065705,0.029485,0.21153,0.02539
0.40807,0.3924,0.52212,0.12992,0.2389,0.40392,0.2307,0.2129,0.069783,0.21534,0.29497,0.17741,0.50725,0.21823,0.25034,0.28611,0.24348,0.47274,0.45053,0.12988,0.39934,0.17741,1,0.74427,0.45053,0.10796,0.40392,0.39411,0.46479,0.28611,0.27118,0.17681,0.16913,0.30819,0.14785,0.16774,0.2389,0.51771,0.49922,0.33355,0.21534,0.38911,0.50725,0.3319,0.11264,0.21285,0.40807,0.39934,0.39624,0.26808,0.23368,0.20766,0.35065,0.35523,0.20326,0.18442,0.3924,0.43799,0.24348,0.30279,0.39934
0.3705,0.44665,0.48354,0.1247,0.23368,0.51838,0.21835,0.15911,0.064787,0.20991,0.25808,0.13782,0.46716,0.19152,0.2446,0.24854,0.23805,0.43631,0.41295,0.0957,0.39411,0.13782,0.74427,1,0.41295,0.10253,0.39849,0.38912,0.4247,0.30121,0.34542,0.16306,0.16483,0.30297,0.12218,0.13017,0.23368,0.45894,0.58154,0.29497,0.20991,0.32877,0.46716,0.27313,0.10755,0.20803,0.3705,0.39411,0.39115,0.26299,0.22868,0.20257,0.34542,0.3498,0.16569,0.14584,0.3555,0.43092,0.23805,0.26269,0.39411
0.34875,0.33348,0.45053,0.11264,0.20766,0.352,0.19883,0.15624,0.059673,0.18758,0.24854,0.1534,0.44099,0.189,0.21879,0.24241,0.21212,0.40243,0.38577,0.10619,0.34754,0.1534,0.45053,0.41295,1,0.093956,0.352,0.34246,0.48971,0.29701,0.2358,0.14551,0.14793,0.26808,0.12897,0.13921,0.20766,0.38577,0.42822,0.28611,0.18758,0.26472,0.44099,0.22376,0.097258,0.18546,0.34875,0.34754,0.34452,0.23278,0.20257,0.18011,0.30509,0.30955,0.15258,0.15608,0.37947,0.3851,0.21212,0.26272,0.34754
0.084557,0.082352,0.10796,0.048315,0.072441,0.11272,0.062988,0.045176,0.030729,0.070974,0.060783,0.028922,0.10194,0.037959,0.46113,0.057556,0.077203,0.10101,0.093956,0.02297,0.10796,0.029032,0.10796,0.10253,0.093956,1,0.11272,0.10253,0.092543,0.057556,0.079586,0.034624,0.059492,0.087781,0.037527,0.031352,0.072441,0.093956,0.10473,0.066212,0.070974,0.06078,0.10194,0.052821,0.041952,0.067935,0.084557,0.10796,0.10473,0.076363,0.067012,0.062988,0.097179,0.10194,0.034748,0.033197,0.082352,0.14827,0.077203,0.056677,0.10796
0.30955,0.30734,0.40392,0.1345,0.24348,0.4495,0.21212,0.12032,0.074157,0.2201,0.20991,0.030152,0.35999,0.070974,0.25539,0.18758,0.24824,0.39697,0.352,0.031352,0.40392,0.030152,0.40392,0.39849,0.352,0.11272,1,0.39849,0.31753,0.18758,0.27576,0.09175,0.17286,0.34679,0.0439,0.069218,0.24348,0.352,0.40069,0.21534,0.2201,0.19081,0.35999,0.16619,0.1171,0.21707,0.30955,0.40392,0.40069,0.27253,0.23805,0.21212,0.35523,0.35999,0.084557,0.066212,0.30734,0.44423,0.24824,0.15553,0.40392
0.3,0.29797,0.39411,0.14471,0.25369,0.39849,0.20257,0.11052,0.07766,0.23617,0.20054,0.019961,0.3498,0.060783,0.2446,0.17804,0.35541,0.38772,0.34246,0.021807,0.41412,0.019961,0.39411,0.38912,0.34246,0.10253,0.39849,1,0.30734,0.17804,0.41372,0.08238,0.19229,0.30297,0.033114,0.059673,0.23368,0.34246,0.39115,0.20554,0.40383,0.181,0.3498,0.15665,0.12333,0.2316,0.3,0.41412,0.50763,0.27876,0.56336,0.21835,0.49319,0.54371,0.075012,0.056409,0.29797,0.60721,0.26431,0.14533,0.54188
0.3717,0.35541,0.46479,0.10796,0.19081,0.31753,0.1956,0.17979,0.060783,0.17418,0.28135,0.21258,0.46295,0.2534,0.20271,0.31902,0.19557,0.41348,0.48344,0.16279,0.31277,0.21258,0.46479,0.4247,0.48971,0.092543,0.31753,0.30734,1,0.4872,0.21534,0.19152,0.13795,0.24348,0.16585,0.189,0.19081,0.40397,0.44099,0.32144,0.17418,0.30279,0.46295,0.26272,0.093956,0.17114,0.3717,0.31277,0.30955,0.21212,0.18538,0.16619,0.27576,0.28052,0.216,0.20807,0.54133,0.35309,0.19557,0.30751,0.31277
0.22376,0.24854,0.28611,0.064761,0.11264,0.24026,0.11598,0.11449,0.035546,0.10473,0.16569,0.15294,0.29763,0.17653,0.12377,0.17018,0.1171,0.23801,0.24241,0.10303,0.18313,0.15323,0.28611,0.30121,0.29701,0.057556,0.18758,0.17804,0.4872,1,0.16173,0.12394,0.084944,0.14308,0.12657,0.11817,0.11264,0.24241,0.31648,0.20326,0.10473,0.19248,0.29763,0.16078,0.068885,0.10261,0.22376,0.18313,0.18011,0.1238,0.10755,0.097258,0.16173,0.16619,0.13378,0.13774,0.54809,0.22068,0.1171,0.2078,0.18313
0.20766,0.26595,0.27118,0.12007,0.19231,0.35523,0.14308,0.083202,0.070986,0.18478,0.14096,0.025187,0.24348,0.06078,0.17628,0.12682,0.32144,0.26449,0.2358,0.025516,0.29865,0.025187,0.27118,0.34542,0.2358,0.079586,0.27576,0.41372,0.21534,0.16173,1,0.077978,0.15363,0.21076,0.037808,0.048364,0.16484,0.2358,0.34754,0.14618,0.40195,0.12992,0.24348,0.11264,0.10314,0.17874,0.20766,0.29865,0.43824,0.20617,0.30738,0.16612,0.55621,0.63634,0.071906,0.047336,0.20554,0.51065,0.20343,0.10796,0.47406
0.13731,0.13991,0.17681,0.035373,0.056409,0.11489,0.063785,0.087106,0.019777,0.055351,0.10351,0.13627,0.19971,0.14651,0.067331,0.11377,0.060783,0.12958,0.14551,0.085133,0.11052,0.13614,0.17681,0.16306,0.14551,0.034624,0.09175,0.08238,0.19152,0.12394,0.077978,1,0.047327,0.069783,0.1135,0.13691,0.056409,0.14551,0.17805,0.14041,0.055351,0.13567,0.38563,0.10964,0.02967,0.05347,0.13731,0.087376,0.084411,0.059673,0.051413,0.048011,0.077978,0.082352,0.1029,0.11162,0.12232,0.12418,0.060783,0.16025,0.087376
0.13166,0.12991,0.16913,0.099523,0.14127,0.17286,0.094342,0.060491,0.068048,0.13957,0.092591,0.027862,0.15421,0.0435,0.11695,0.084944,0.15034,0.16362,0.14793,0.025097,0.20273,0.027862,0.16913,0.16483,0.14793,0.059492,0.17286,0.19229,0.13795,0.084944,0.15363,0.047327,1,0.13421,0.035939,0.039602,0.10767,0.14793,0.16658,0.09689,0.13957,0.087491,0.15421,0.076749,0.19185,0.13391,0.13166,0.20273,0.19654,0.25139,0.13083,0.22825,0.18408,0.19315,0.045478,0.039763,0.12991,0.27722,0.15034,0.075889,0.20273
0.2358,0.23368,0.30819,0.10338,0.18623,0.70563,0.16173,0.092601,0.056409,0.16942,0.15961,0.025011,0.27576,0.056044,0.19767,0.14308,0.19081,0.30151,0.26808,0.024314,0.30819,0.025011,0.30819,0.30297,0.26808,0.087781,0.34679,0.30297,0.24348,0.14308,0.21076,0.069783,0.13421,1,0.036894,0.0531,0.18623,0.26808,0.30509,0.16484,0.16942,0.14618,0.27576,0.12682,0.089499,0.16693,0.2358,0.30819,0.30509,0.20766,0.181,0.16173,0.27118,0.27576,0.064761,0.051466,0.23368,0.34685,0.19081,0.12032,0.30819
0.12806,0.1196,0.14527,0.033055,0.035402,0.046481,0.070329,0.35698,0.02613,0.039839,0.11554,0.15968,0.16676,0.16083,0.048021,0.12543,0.040445,0.11501,0.12897,0.12237,0.038856,0.1597,0.14785,0.12218,0.12897,0.037527,0.0439,0.033114,0.16585,0.12657,0.037808,0.1135,0.035939,0.036894,1,0.12289,0.035402,0.12897,0.1326,0.14121,0.04114,0.14068,0.16676,0.12497,0.029339,0.035941,0.12806,0.038856,0.035445,0.032686,0.029659,0.031385,0.037808,0.042851,0.12497,0.138,0.11764,0.081737,0.040445,0.16236,0.038856
0.13378,0.11851,0.16774,0.030291,0.044235,0.069218,0.056341,0.084436,0.018177,0.045091,0.10604,0.15223,0.19443,0.15745,0.055366,0.12491,0.048691,0.11964,0.13921,0.098184,0.064761,0.15229,0.16774,0.13017,0.13921,0.031352,0.069218,0.059673,0.189,0.11817,0.048364,0.13691,0.039602,0.0531,0.12289,1,0.044235,0.13921,0.14544,0.14362,0.045091,0.14048,0.28017,0.11544,0.025457,0.042967,0.13378,0.064761,0.06174,0.045343,0.039146,0.037614,0.058531,0.062988,0.10499,0.12454,0.11851,0.10231,0.048691,0.16827,0.064761
0.18313,0.181,0.2389,0.083202,0.14618,0.24348,0.12682,0.075007,0.046241,0.1345,0.1247,0.024723,0.21534,0.048315,0.15763,0.11264,0.15076,0.23222,0.20766,0.022351,0.2389,0.024723,0.2389,0.23368,0.20766,0.072441,0.24348,0.23368,0.19081,0.11264,0.16484,0.056409,0.10767,0.18623,0.035402,0.044235,1,0.20766,0.2358,0.12992,0.1345,0.11574,0.21534,0.10028,0.071906,0.13201,0.18313,0.2389,0.2358,0.16173,0.14096,0.12682,0.21076,0.21534,0.0531,0.043736,0.181,0.27756,0.15076,0.097179,0.2389
0.34875,0.33348,0.45053,0.11264,0.20766,0.352,0.19883,0.15624,0.059673,0.18758,0.24854,0.1534,0.44099,0.189,0.21879,0.24241,0.21212,0.40243,0.38577,0.10619,0.34754,0.1534,0.51771,0.45894,0.38577,0.093956,0.352,0.34246,0.40397,0.24241,0.2358,0.14551,0.14793,0.26808,0.12897,0.13921,0.20766,1,0.42822,0.28611,0.18758,0.42786,0.44099,0.35635,0.097258,0.18546,0.34875,0.34754,0.34452,0.23278,0.20257,0.18011,0.30509,0.30955,0.15258,0.15608,0.33348,0.3851,0.21212,0.26272,0.34754
0.38577,0.50763,0.49922,0.12682,0.2358,0.52059,0.22337,0.1686,0.066818,0.21212,0.27307,0.1541,0.48344,0.41603,0.24693,0.2638,0.24026,0.45112,0.42822,0.11097,0.39624,0.1541,0.49922,0.58154,0.42822,0.10473,0.40069,0.39115,0.44099,0.31648,0.34754,0.17805,0.16658,0.30509,0.1326,0.14544,0.2358,0.42822,1,0.31064,0.21212,0.28611,0.48344,0.24241,0.10962,0.20999,0.38577,0.39624,0.39322,0.26505,0.23071,0.20464,0.34754,0.352,0.18096,0.16151,0.3705,0.43379,0.24026,0.27898,0.39624
0.26472,0.24904,0.41365,0.075007,0.12992,0.21534,0.13568,0.13458,0.042112,0.12032,0.19995,0.2758,0.442,0.1972,0.14136,0.20326,0.1345,0.33641,0.35329,0.19171,0.21076,0.17663,0.33355,0.29497,0.28611,0.066212,0.21534,0.20554,0.32144,0.20326,0.14618,0.14041,0.09689,0.16484,0.14121,0.14362,0.12992,0.28611,0.31064,1,0.12032,0.22617,0.34283,0.19248,0.064761,0.11783,0.26472,0.21076,0.20766,0.14308,0.1247,0.11264,0.18623,0.19081,0.21852,0.24348,0.24904,0.24942,0.1345,0.33897,0.21076
0.16619,0.16399,0.21534,0.1136,0.16852,0.2201,0.1171,0.072441,0.08161,0.1659,0.11489,0.029368,0.19557,0.049938,0.14641,0.10473,0.32169,0.20839,0.18758,0.026011,0.24936,0.029368,0.21534,0.20991,0.18758,0.070974,0.2201,0.40383,0.17418,0.10473,0.40195,0.055351,0.13957,0.16942,0.04114,0.045091,0.1345,0.18758,0.21212,0.12032,1,0.10796,0.19557,0.093956,0.098626,0.15852,0.16619,0.30977,0.4293,0.17695,0.32299,0.14651,0.442,0.54967,0.052821,0.045176,0.16399,0.47813,0.18008,0.092543,0.66861
0.24607,0.23039,0.30902,0.067863,0.11574,0.19081,0.12332,0.12835,0.038512,0.10796,0.18759,0.17653,0.32144,0.19446,0.12718,0.19248,0.12032,0.25963,0.26472,0.12533,0.18623,0.17675,0.38911,0.32877,0.26472,0.06078,0.19081,0.181,0.30279,0.19248,0.12992,0.13567,0.087491,0.14618,0.14068,0.14048,0.11574,0.42786,0.28611,0.22617,0.10796,1,0.36737,0.48333,0.058531,0.10547,0.24607,0.18623,0.18313,0.12682,0.11052,0.10028,0.16484,0.16942,0.14722,0.16065,0.23039,0.22488,0.12032,0.23161,0.18623
0.40397,0.38769,0.50725,0.12032,0.21534,0.35999,0.21699,0.19056,0.067012,0.19557,0.30274,0.21238,0.49996,0.24797,0.22725,0.29763,0.2201,0.45594,0.44099,0.16437,0.35523,0.21281,0.50725,0.46716,0.44099,0.10194,0.35999,0.3498,0.46295,0.29763,0.24348,0.38563,0.15421,0.27576,0.16676,0.28017,0.21534,0.44099,0.48344,0.34283,0.19557,0.36737,1,0.27898,0.10473,0.19253,0.40397,0.35523,0.352,0.24026,0.20991,0.18758,0.31277,0.31753,0.2078,0.2128,0.38769,0.39554,0.2201,0.32169,0.35523
0.2075,0.19223,0.26472,0.058531,0.10028,0.16619,0.10521,0.10906,0.032407,0.093956,0.15491,0.15263,0.27898,0.16827,0.11141,0.16078,0.10473,0.21662,0.22376,0.10093,0.16173,0.15263,0.3319,0.27313,0.22376,0.052821,0.16619,0.15665,0.26272,0.16078,0.11264,0.10964,0.076749,0.12682,0.12497,0.11544,0.10028,0.35635,0.24241,0.19248,0.093956,0.48333,0.27898,1,0.050079,0.091831,0.2075,0.16173,0.15871,0.10962,0.09519,0.086478,0.14308,0.14754,0.12131,0.13536,0.19223,0.19929,0.10473,0.20066,0.16173
0.086478,0.084411,0.11264,0.067276,0.094948,0.1171,0.06174,0.040634,0.040976,0.098626,0.059673,0.020987,0.10473,0.031352,0.083037,0.055511,0.10577,0.10613,0.097258,0.015842,0.13568,0.020987,0.11264,0.10755,0.097258,0.041952,0.1171,0.12333,0.093956,0.068885,0.10314,0.02967,0.19185,0.089499,0.029339,0.025457,0.071906,0.097258,0.10962,0.064761,0.098626,0.058531,0.10473,0.050079,1,0.093467,0.086478,0.13568,0.12835,0.21538,0.082591,0.38946,0.12332,0.13414,0.029352,0.026895,0.084411,0.22688,0.10577,0.052821,0.13568
0.16407,0.16211,0.21285,0.10756,0.16247,0.21707,0.11497,0.069954,0.068176,0.15852,0.11301,0.02633,0.19253,0.046899,0.14251,0.10261,0.1727,0.20668,0.18546,0.023886,0.24332,0.02633,0.21285,0.20803,0.18546,0.067935,0.21707,0.2316,0.17114,0.10261,0.17874,0.05347,0.13391,0.16693,0.035941,0.042967,0.13201,0.18546,0.20999,0.11783,0.15852,0.10547,0.19253,0.091831,0.093467,1,0.16407,0.24332,0.23637,0.17179,0.15076,0.17179,0.21878,0.22901,0.050696,0.042688,0.16211,0.32857,0.1727,0.089504,0.24332
